name,phone,address,gender,student_id,email,year,department
Scott Joseph,9799830148,"26579 Roth Junction, South Jackshire, TN 30631",male,sj817,sj817@upc.edu,4,POSC
Gregory Huber,9622630150,"3233 Rebecca Pike, Sanderstown, TX 01842",male,gh875,gh875@upc.edu,2,SOAN
Mark Graham,9833945028,"5904 Jeffrey Gardens, Penningtonchester, AL 35582",male,mg807,mg807@upc.edu,1,ARTS
Michael Hughes,9687393695,"45808 Sawyer Mall Suite 472, Jenniferfort, PA 90546",male,mh327,mh327@upc.edu,3,ENGL
Daniel Hicks,9404129094,"7278 Thompson Lights Suite 215, West Samantha, MA 85374",male,dh460,dh460@upc.edu,1,ENGL
Leslie Gray,9556004031,"973 Moreno Hill Suite 101, Daytown, VI 24609",female,lg950,lg950@upc.edu,1,MATH
Edgar Scott,9283138724,"479 Houston Ranch Suite 413, North Mirandashire, WV 20720",male,es289,es289@upc.edu,1,HIST
Jordan Roberts,9510835651,"0306 Elizabeth Ville, Paceland, AZ 65328",male,jr891,jr891@upc.edu,4,ENGL
Arthur Dixon,9121569036,"2945 Mccall Prairie Apt. 626, Phelpstown, OR 37365",male,ad655,ad655@upc.edu,4,RMLL
Carrie Smith,9656245584,"672 Kelley Court Suite 393, Smithshire, UT 31682",female,cs782,cs782@upc.edu,4,MATH
Ashley Alvarado,9973503202,"5818 Donald Wall, East Jackson, AR 74882",female,aa592,aa592@upc.edu,3,PHIL
Lisa House,9139533936,"0551 Wiggins Trafficway, Drakefurt, MS 83928",female,lh442,lh442@upc.edu,3,PHAS
Jill Johnson,9046648883,"74618 Patrick Valleys Apt. 905, East Erin, FL 84601",female,jj948,jj948@upc.edu,4,POSC
Mark Gutierrez,9078435926,"253 Harris Corner, West Anthony, AZ 85144",male,mg111,mg111@upc.edu,4,HIST
Marcus Smith,9371546492,"0469 George Well, North Veronica, HI 32590",male,ms727,ms727@upc.edu,3,CHEM
David Mitchell,9424282979,"654 Barbara Skyway, Tinafurt, SC 09938",male,dm689,dm689@upc.edu,1,HIST
Jeffrey Baker,9567271087,"398 Bonilla Roads Apt. 414, Lake Jeremyborough, OK 31352",male,jb869,jb869@upc.edu,4,RELG
Lisa Jackson,9803796847,"527 Conway Circle Apt. 234, North Katrina, SC 02955",female,lj167,lj167@upc.edu,4,COSC
Albert Haynes,9302868171,"84381 Jon View, Thomasshire, MH 17112",male,ah995,ah995@upc.edu,1,ENST
Robert Edwards,9852369669,"02493 Walters Spur, North Stephen, NJ 15398",male,re335,re335@upc.edu,2,MATH
Edward Farrell,9544925008,"1711 Patricia Grove Suite 891, Lake Cindystad, SC 53205",male,ef394,ef394@upc.edu,4,GERM
Brian Smith,9258948267,"8338 George Greens, Limouth, GA 38238",male,bs757,bs757@upc.edu,2,HIST
Tara Larson,9977448326,"36246 Sanchez Ports Apt. 096, Port Roy, MA 99358",female,tl617,tl617@upc.edu,3,POSC
Frank Mcclure,9441151375,"77222 Alicia Parkways Apt. 093, Port Steven, VT 02196",male,fm576,fm576@upc.edu,1,PHAS
Whitney Williams,9942357768,"705 Haynes Dale, Bakerville, CT 63103",male,ww343,ww343@upc.edu,4,POSC
Teresa Smith,9215613670,"USCGC Parks, FPO AA 30777",female,ts604,ts604@upc.edu,3,ECON
Adrian Smith,9972914666,"8569 Tate Garden Apt. 874, South Mary, KS 89350",male,as461,as461@upc.edu,4,PBSC
Ellen Roberts,9279393349,"27226 Bridges Parkways Suite 835, South Bryanburgh, NC 77801",female,er837,er837@upc.edu,1,ARTS
Leslie Jones,9325284454,"2308 Jill Manor Apt. 159, New Lisaton, GA 51736",female,lj368,lj368@upc.edu,1,ENGL
Christopher Garrett,9053494230,"USNS Oliver, FPO AA 70798",male,cg300,cg300@upc.edu,4,RELG
Michael Johnson,9942400494,"USNS Brown, FPO AP 51093",male,mj193,mj193@upc.edu,1,GERM
Lisa Williams,9009404806,"096 Smith Plaza, East Adamfort, WA 30851",female,lw131,lw131@upc.edu,4,EDUC
Kristin Howard,9125097090,"170 Scott Circles Apt. 761, Brandonview, CT 11699",female,kh462,kh462@upc.edu,2,RMLL
Emily Morris,9658495185,"287 Briana Path Suite 246, Gordonton, VA 51358",female,em283,em283@upc.edu,3,EDUC
Patricia Mclaughlin,9245299040,"7368 Daniel Circles Suite 279, Lake Mason, WA 55360",female,pm168,pm168@upc.edu,4,POSC
Aimee Buchanan,9585961662,"51848 Andrew Flat Apt. 523, Susanhaven, OR 06046",female,ab784,ab784@upc.edu,4,ECON
Christopher Little,9878201794,"39797 Hayes Lake, South Mackenzie, OH 45153",male,cl971,cl971@upc.edu,4,RELG
Kimberly Rush,9199939133,"Unit 9953 Box 1066, DPO AP 35857",female,kr243,kr243@upc.edu,2,PBSC
David Hansen,9237965033,"61195 John Walks, Lake Arthurview, MN 18684",male,dh295,dh295@upc.edu,3,EDUC
Rachel Matthews,9929765392,"859 Brown Tunnel Apt. 681, Davidville, VI 20703",female,rm805,rm805@upc.edu,1,RELG
Shelly Watson,9174806069,"7310 Amber Springs, Richardfurt, NE 51383",female,sw707,sw707@upc.edu,4,CLAS
Andrew Gonzalez,9597316598,"87515 Kimberly Grove Apt. 875, Port James, MO 45118",male,ag265,ag265@upc.edu,4,EDUC
Christopher Smith,9450973079,"40718 Austin Run, Stephanieton, MT 07685",male,cs753,cs753@upc.edu,1,RELG
Monica Sellers,9288226019,"76327 Mcfarland Crossroad, East Nancyport, CT 47239",female,ms414,ms414@upc.edu,2,HIST
Karen Ramirez,9773418262,"828 Haley Village, East Donnafurt, OH 78497",female,kr138,kr138@upc.edu,4,ENGL
Sarah Todd,9764059221,"41642 Harris Streets, New Carl, FL 79849",female,st145,st145@upc.edu,4,ECON
Christopher Jones,9222153043,"135 Michael Extensions, South Jonathan, AS 03073",male,cj914,cj914@upc.edu,3,PHIL
Amber Johnson,9062826266,"4953 James Spring Apt. 728, South Michael, WA 61291",female,aj949,aj949@upc.edu,2,RELG
Stacey Jordan,9645082825,"680 Coleman Radial Suite 306, Prattberg, AL 24097",female,sj765,sj765@upc.edu,3,MUSI
Erin Williams,9945267641,"56944 Acevedo Lights, Lake Daniel, IL 59616",female,ew498,ew498@upc.edu,1,POSC
Deborah Harvey,9289151253,"168 Kyle Motorway, North Ruth, MA 77286",female,dh813,dh813@upc.edu,1,SOAN
Jasmine Carson,9183610653,"2554 Jeffrey Rapids, Morrismouth, VA 25884",female,jc541,jc541@upc.edu,1,CLAS
Jason Roach,9362425144,"408 White Drives Suite 357, Briannaview, PW 18711",male,jr888,jr888@upc.edu,1,HIST
Sarah Day,9226524503,"0686 Young Club Suite 458, New Edwardville, TX 36312",female,sd178,sd178@upc.edu,1,EDUC
Gregory Harrison,9214690726,"6642 Stephanie Stravenue Apt. 497, Kellyville, OR 74477",male,gh749,gh749@upc.edu,4,RELG
Michelle Guzman,9131084691,"98022 Morgan Neck Suite 805, Melindaton, VT 34716",female,mg194,mg194@upc.edu,4,WRIT
Ronnie Ware,9752081758,"Unit 9268 Box 2926, DPO AE 20926",male,rw452,rw452@upc.edu,3,SOAN
Steven Bonilla,9257087702,"USCGC Stewart, FPO AP 49634",male,sb305,sb305@upc.edu,3,COSC
Lori Day,9105883577,"5094 Jones Lodge, Port Adam, LA 97001",female,ld713,ld713@upc.edu,1,EEGS
Diane Evans,9314950080,"6634 Robert Villages, Port Steven, FL 98490",female,de411,de411@upc.edu,4,GERM
Emily Brown,9005401889,"4036 Corey Pines, Michaelberg, VT 95015",female,eb669,eb669@upc.edu,1,ARTS
Stephanie Wright,9932069752,"6685 Dustin Port Apt. 443, North Triciaborough, UT 78372",female,sw316,sw316@upc.edu,4,ARTS
Matthew Knight,9026787596,"USCGC Herrera, FPO AE 36999",male,mk220,mk220@upc.edu,1,WRIT
Michael Paul,9804490546,"96663 Scott Valley, West Leslietown, MI 59018",male,mp472,mp472@upc.edu,3,PHAS
Ashley Guerra,9545632135,"0169 Ryan Viaduct Apt. 317, Greenton, PA 58192",female,ag640,ag640@upc.edu,4,ARTS
Tyler Rhodes,9375176871,"75705 Moore Lake, South John, NC 48711",male,tr658,tr658@upc.edu,1,EALL
Sarah Russell,9654814354,"8764 Charles Brook Apt. 283, West Monica, AS 43657",female,sr509,sr509@upc.edu,2,ENGL
Nicholas Smith,9682795196,"47246 Tamara Pine, Lake Joel, MN 90299",male,ns200,ns200@upc.edu,1,ECON
Christina Benson,9963046130,"8030 Tammy Branch Apt. 824, Melissahaven, UT 75814",female,cb940,cb940@upc.edu,3,WRIT
Eric Burns,9697689533,"0421 Melissa Turnpike, Cookberg, FL 70966",male,eb829,eb829@upc.edu,3,GERM
Scott Obrien,9519593213,"99405 David Parkway Apt. 513, Samuelshire, NV 78290",male,so980,so980@upc.edu,1,ENST
Amanda Davenport,9439535151,"781 Turner Valleys, Ginaside, MN 21632",female,ad210,ad210@upc.edu,1,ENGL
Cynthia Rodriguez,9915820654,"Unit 3384 Box 3250, DPO AA 24724",female,cr284,cr284@upc.edu,4,CHEM
James Stewart,9087645020,"691 Stewart Manor Suite 653, Port Kyle, RI 95539",male,js841,js841@upc.edu,2,EDUC
Craig Bauer,9479680499,"997 Ward Forks Suite 266, New Sheilafurt, VT 01567",male,cb386,cb386@upc.edu,1,PHAS
Timothy Kelly,9632632521,"89955 Gamble Knolls Apt. 858, Yvonnehaven, WI 57883",male,tk361,tk361@upc.edu,2,CLAS
Jennifer Brown,9304467039,"71964 Dale Lodge Suite 820, Anthonychester, GU 26290",female,jb462,jb462@upc.edu,1,RMLL
Angel Hawkins,9796173555,"14751 Scott Brook, South Jean, NY 29405",male,ah462,ah462@upc.edu,1,CLAS
Yvette Bolton,9535417742,"00662 Palmer Harbors, West Michelleton, PA 06469",female,yb983,yb983@upc.edu,2,CLAS
Nicole Lee,9027862998,"586 Williams Key Suite 426, New Brenda, CA 80370",female,nl904,nl904@upc.edu,4,GEOG
Christopher Robinson,9427501204,"6449 Simmons Islands, Bowenberg, SD 01660",male,cr217,cr217@upc.edu,2,POSC
Timothy Gordon,9223664924,"876 Karl Pike, Stephaniechester, NY 63536",male,tg362,tg362@upc.edu,2,PHAS
Jeffery Lopez,9282267475,"7400 Tucker Walk, South Lisabury, OR 82899",male,jl490,jl490@upc.edu,1,ENGL
Phillip Henderson,9416680380,"95843 Kathryn Burg, Stacieborough, PA 15553",male,ph505,ph505@upc.edu,1,EALL
Steven Anderson,9489699374,"2538 Moore Ford, West James, PW 15381",male,sa616,sa616@upc.edu,1,ENGL
Elizabeth Haynes,9467502449,"36721 Jessica Course Suite 893, New Russell, VA 02657",female,eh954,eh954@upc.edu,2,MUSI
Sharon Gomez,9584647837,"648 Porter Wells Suite 579, Karaport, AL 94273",female,sg282,sg282@upc.edu,4,THEA
Sean Davis,9068193580,"38827 Jacob Roads Suite 142, New Daniellemouth, NM 45495",male,sd582,sd582@upc.edu,2,PBSC
Jeffrey Figueroa,9800606426,"089 Karen Island, Frazierchester, IA 44665",male,jf852,jf852@upc.edu,2,EEGS
Wendy Adams,9637052900,"391 Mary Via Suite 146, Lisachester, NV 96735",female,wa388,wa388@upc.edu,1,RELG
Raymond Hatfield,9921592291,"046 Rebecca Mountains Apt. 892, Kellybury, WA 49175",male,rh496,rh496@upc.edu,3,CHEM
Elizabeth Doyle,9828578376,"86801 Tracy Well Suite 518, Woodsport, IN 39326",female,ed425,ed425@upc.edu,4,EEGS
Crystal Peters,9918805572,"93890 Steele Mission Apt. 391, Lake Jennifermouth, LA 52261",female,cp280,cp280@upc.edu,1,EDUC
Olivia Ruiz,9402661061,"07499 Mitchell Locks Apt. 894, Lake Steven, GA 59745",female,or404,or404@upc.edu,3,PHAS
Francis Bell,9815137435,"2052 Cathy Street Suite 736, Jillbury, NC 86031",male,fb821,fb821@upc.edu,1,ARTS
Jennifer Coleman,9341743452,"PSC 4163, Box 2552, APO AA 92997",female,jc730,jc730@upc.edu,2,PHIL
John Lewis,9255635890,"76179 Romero Divide, East Josephport, AK 84498",male,jl540,jl540@upc.edu,2,ARTS
Elizabeth Mason,9270809061,"20799 Jordan Knoll Suite 240, North Davidburgh, NH 18564",female,em556,em556@upc.edu,4,RELG
Sharon Carrillo,9324333884,"8281 Holmes Expressway, West Wayneburgh, ME 38531",female,sc735,sc735@upc.edu,2,PBSC
Jerry Mcbride,9797285862,"PSC 5196, Box 9038, APO AA 01410",male,jm570,jm570@upc.edu,2,EEGS
Douglas Cook,9118042910,"096 Jillian Brook Apt. 571, West Davidport, DC 80834",male,dc255,dc255@upc.edu,1,PHIL
James Fletcher,9340424527,"4960 Moore Island Suite 773, Lake Stephen, AS 77514",male,jf641,jf641@upc.edu,4,RMLL
Kim Richardson,9349656375,"491 Coleman Track, West Laura, ME 64230",female,kr575,kr575@upc.edu,1,BIOL
Daniel Owens,9828594909,"6845 Patrick Causeway, East Jacob, MP 86697",male,do262,do262@upc.edu,2,CLAS
Kenneth Brennan,9954308749,"63910 Emily Plains Apt. 918, Williamsonberg, TN 91280",male,kb355,kb355@upc.edu,2,RELG
Alexis Harris,9639031436,"6431 Ward Heights, Theresahaven, NY 81605",male,ah727,ah727@upc.edu,4,BIOL
Ellen Johnson,9968693505,"039 Wendy Tunnel, Bridgesland, OH 74151",female,ej724,ej724@upc.edu,4,HIST
Grant Alvarez,9605786634,"78325 Gerald Causeway, New Amber, DC 48049",male,ga236,ga236@upc.edu,2,HIST
Ann Miller,9675748312,"179 Mcguire Way Apt. 890, Patrickton, GA 03213",female,am467,am467@upc.edu,2,EEGS
Cynthia Frost,9993489654,"42041 Foster Roads, West Nicholasfort, OH 32962",female,cf402,cf402@upc.edu,4,PHAS
Samuel Sanchez,9017755421,"2839 Justin Street, West Jessica, VA 28320",male,ss619,ss619@upc.edu,4,EEGS
Edgar Gill,9231013757,"Unit 3815 Box 1337, DPO AP 56727",male,eg533,eg533@upc.edu,2,ENGL
Sandra Boyd,9641285076,"51684 Patrick Mount Suite 125, Morenoburgh, ME 65842",female,sb129,sb129@upc.edu,2,ARTS
Robert Hill,9205765001,"6717 Oconnell Locks, West Dawn, MP 53081",male,rh262,rh262@upc.edu,3,PBSC
Jeffrey Hall,9180286682,"135 King Road, North Robertoshire, MI 12130",male,jh229,jh229@upc.edu,4,POSC
Garrett Martin,9386314895,"6747 Michael Prairie, Port Paul, VI 80266",male,gm969,gm969@upc.edu,4,ENGL
Stephen Roy,9236272240,"9649 Morgan Ville Suite 010, South Randall, ND 19982",male,sr576,sr576@upc.edu,1,GEOG
Eric Bauer,9840644462,"6672 Elizabeth Mission Apt. 127, Lake Russell, MS 72812",male,eb395,eb395@upc.edu,3,ARTS
Carrie Miller,9672217570,"78384 Angela Rest Suite 415, East Susan, IA 95898",female,cm113,cm113@upc.edu,2,HIST
Amanda Rodriguez,9999300335,"2657 Pamela Point, Susanburgh, DC 84595",female,ar368,ar368@upc.edu,1,BIOL
Jeffrey Parker,9934317017,"003 Sophia Spring, East Joshuachester, HI 66254",male,jp880,jp880@upc.edu,2,SOAN
Margaret Allen,9886473637,"967 Suarez Bridge Apt. 154, Richardberg, VI 02844",female,ma828,ma828@upc.edu,3,ARTS
Haley Carlson,9806381817,"89356 Tammy Ford Apt. 674, North Marissa, RI 68095",female,hc377,hc377@upc.edu,3,POSC
John Owen,9024322403,"3461 Rebecca Avenue, Lindsaytown, MD 12903",male,jo183,jo183@upc.edu,4,RMLL
Andrew Welch,9844842256,"48996 Timothy Lodge Suite 910, North Davidland, NM 76145",male,aw968,aw968@upc.edu,2,ARTS
Preston Elliott,9536485295,"32448 Hannah Stream Suite 489, South Jacqueline, VT 76551",male,pe187,pe187@upc.edu,4,HIST
Amanda Mcfarland,9368300984,"883 Martinez Walk Apt. 798, Lake Jimmy, WI 72549",female,am669,am669@upc.edu,2,ARTS
Charles Flores,9320582830,"USNS Haynes, FPO AA 38027",male,cf774,cf774@upc.edu,3,EDUC
Michele Brown,9752235026,"75124 Cox Lane Apt. 973, Lake Paul, MS 33563",female,mb808,mb808@upc.edu,2,ARTS
Kimberly Carpenter,9076348058,"167 Scott Key Apt. 137, Port Juanview, OR 36107",female,kc904,kc904@upc.edu,2,BIOL
Chris Ward,9440059786,"38585 Fields Mews, Port David, IN 60427",male,cw937,cw937@upc.edu,1,ECON
Carolyn Sanders,9909216705,"01589 Armstrong Valley, Paulbury, WA 96148",female,cs426,cs426@upc.edu,3,HIST
Christy Shelton,9957464845,"591 White Plaza, East Deborah, CT 27309",female,cs736,cs736@upc.edu,3,EDUC
Sarah Combs,9708169842,"543 Potter Pines Suite 237, Lake Albertfurt, AK 95599",female,sc666,sc666@upc.edu,2,SOAN
Stephanie Barnett,9678058397,"656 Ashley Mountain, Port Jeffreyland, SD 68534",female,sb926,sb926@upc.edu,3,ECON
John Caldwell,9777389593,"407 Collins Burg Apt. 147, Christopherfort, KS 95225",male,jc374,jc374@upc.edu,4,SOAN
Allison Graham,9829133759,"27556 Daniel Pass, South Courtneyview, ND 38005",female,ag371,ag371@upc.edu,4,ENST
Denise Johnson,9474915023,"63677 Arnold Haven Suite 154, New Daniel, MA 68087",female,dj161,dj161@upc.edu,3,CHEM
Steven Brown,9870173528,"2796 Carrillo Ports Apt. 723, North David, ID 03219",male,sb937,sb937@upc.edu,1,EALL
Mark Harris,9191170336,"73178 Hensley Ridges Suite 115, Mccarthyville, OH 43776",male,mh916,mh916@upc.edu,3,ARTS
Cheryl Gray,9869422150,"382 Thompson Junctions Apt. 835, Lake Shannonborough, WI 09670",female,cg253,cg253@upc.edu,4,ARTS
Heidi Brown,9882505815,"05549 Allen Springs Suite 371, Lauraburgh, WA 88500",female,hb248,hb248@upc.edu,4,PHIL
Jennifer Thompson,9320325426,"07593 Johnson Unions Suite 189, Kimchester, CO 33612",female,jt707,jt707@upc.edu,4,HIST
Colleen Garza,9929223887,"60042 Kelly Island, Lake Shaun, RI 60396",female,cg741,cg741@upc.edu,4,ENGL
Gloria Lee,9497319728,"5284 Alexander Harbors, East Susanside, MN 56236",female,gl364,gl364@upc.edu,2,SOAN
Daniel Wade,9517290375,"0271 Mills Unions Apt. 148, Judybury, PR 72524",male,dw861,dw861@upc.edu,1,ECON
Francisco Villa,9218593711,"2823 Holloway Curve, North Madisonchester, KY 13838",male,fv542,fv542@upc.edu,4,PBSC
Stephanie Baker,9860142576,"0690 Ross Trafficway, South Stephaniemouth, AS 71430",female,sb188,sb188@upc.edu,3,SOAN
John Jackson,9022449841,"729 Frost Forest Apt. 555, Port Charles, GA 81279",male,jj930,jj930@upc.edu,3,ENGL
Steven Fields,9347463100,"33717 Daniels Plains Suite 469, Lake Brianville, WY 11127",male,sf794,sf794@upc.edu,3,RMLL
Shawn White,9878072240,"788 Davis Burgs, Beckberg, MS 92283",male,sw798,sw798@upc.edu,1,COSC
Danielle Murphy,9410601247,"024 Chase Land Apt. 829, North Dustin, WY 42426",female,dm618,dm618@upc.edu,3,ARTS
Robert Oliver,9615575426,"USCGC Bridges, FPO AA 60433",male,ro766,ro766@upc.edu,1,MELL
Christina Cook,9793732370,"0175 Walter Path Apt. 970, East Katieville, WI 14462",female,cc884,cc884@upc.edu,1,GEOG
Kim Bennett,9371765723,"9124 Khan Fall Apt. 805, Sanchezhaven, CA 79857",female,kb922,kb922@upc.edu,4,HIST
Emily Scott,9651220190,"581 Timothy Garden Suite 512, Amberview, ME 83903",female,es167,es167@upc.edu,3,CLAS
Nicole Maldonado,9737031216,"452 Conner Park Suite 808, West John, MT 96706",female,nm375,nm375@upc.edu,1,HIST
Michael Simpson,9811480712,"3262 Carol Spring Apt. 488, Perkinschester, PR 11208",male,ms216,ms216@upc.edu,1,BIOL
Jordan Arroyo,9077412259,"113 James Hollow, South Madeline, MI 08276",male,ja440,ja440@upc.edu,1,PHAS
Kevin Taylor,9418429098,"087 Lam Spring, South Howard, WI 92870",male,kt408,kt408@upc.edu,3,HIST
John Hayes,9788740699,"4043 Harris Parkways Apt. 576, New Dustinstad, AZ 67560",male,jh655,jh655@upc.edu,2,PHIL
Casey Knight,9834160697,"27430 Cristina Villages, East Jennifer, NY 38246",male,ck505,ck505@upc.edu,3,EDUC
Thomas Doyle,9924371234,"417 Brown Vista Apt. 705, West John, WV 87921",male,td351,td351@upc.edu,2,HIST
Jessica Garcia,9504757487,"98751 Loretta Cliffs, Michelleville, WA 56035",female,jg411,jg411@upc.edu,2,POSC
Michael Gomez,9870811661,"986 Glen Road Suite 184, South Brandon, CA 98844",male,mg809,mg809@upc.edu,3,PHAS
Tiffany Yang,9954431562,"2485 Sarah Isle Suite 399, Brendahaven, NY 25619",female,ty209,ty209@upc.edu,1,PBSC
Gary Moore,9151356009,"36903 Keith Crossroad Apt. 701, Mathewton, LA 53977",male,gm496,gm496@upc.edu,2,MUSI
Keith Griffin,9146824494,"52300 Karen Ways Apt. 249, West Jacobshire, ID 94558",male,kg692,kg692@upc.edu,4,RMLL
Corey Bruce,9440212196,"4536 Adam Station Suite 993, Port Ryanshire, MI 85540",male,cb584,cb584@upc.edu,1,GERM
Jeremy Adams,9286319609,"532 Jacobson Lodge Suite 125, East Julia, NV 90506",male,ja508,ja508@upc.edu,4,RMLL
David Williams,9160212691,"USS Matthews, FPO AP 54579",male,dw485,dw485@upc.edu,1,ENGL
Melvin Williams,9355351733,"354 Wayne Divide, Haneyfort, SC 75060",male,mw477,mw477@upc.edu,1,THEA
Jesse Spencer,9935764801,"PSC 8381, Box 9992, APO AA 24255",male,js449,js449@upc.edu,1,RELG
Ashley Little,9671552878,"1246 Randy Manors, Murphyberg, PA 15906",female,al523,al523@upc.edu,2,PBSC
Victoria Bryant,9163651635,"1904 Clark Alley Apt. 126, New Heatherton, OH 18611",female,vb881,vb881@upc.edu,2,COSC
Amber Rodgers,9504334508,"4885 Potter Meadow Apt. 074, Joshuastad, CA 07445",female,ar192,ar192@upc.edu,2,ARTS
Meagan Mcdaniel,9605751657,"4553 Allen View, South Derek, NJ 01538",female,mm126,mm126@upc.edu,1,SOAN
Elizabeth Williams,9098801647,"8008 Heidi Pass, Fosterville, NE 08505",female,ew223,ew223@upc.edu,4,PHAS
Chad Castillo,9991936686,"10395 John Park Suite 890, Carpenterton, RI 68010",male,cc747,cc747@upc.edu,3,EEGS
Chad Washington,9065309878,"968 Nancy Underpass, Turnerchester, FM 73242",male,cw183,cw183@upc.edu,4,WRIT
Jessica Webb,9459612796,"6327 Thomas Inlet, East Teresa, IL 86956",female,jw971,jw971@upc.edu,3,PBSC
Cathy Brooks,9119497969,"23327 Brittany Ferry Apt. 201, Rodriguezchester, MA 86799",female,cb529,cb529@upc.edu,1,THEA
Eric Armstrong,9123274725,"653 Lance Extension, West Michael, ME 31232",male,ea186,ea186@upc.edu,1,WRIT
John Bradford,9509725199,"85792 Barnes Alley Apt. 473, Jenniferfurt, NC 92036",male,jb245,jb245@upc.edu,1,ECON
Christopher Brown,9325567533,"PSC 3238, Box 0287, APO AE 29826",male,cb150,cb150@upc.edu,4,GEOG
Adrian Taylor,9456721174,"48896 Anthony Alley Apt. 743, Grayview, NE 40330",male,at316,at316@upc.edu,3,PHAS
Joshua Schwartz,9798765440,"68401 Shaun Springs, North Earl, FM 79284",male,js825,js825@upc.edu,4,GERM
Troy Thompson,9371487459,"901 Timothy Shoal Apt. 173, Brianville, IL 53658",male,tt119,tt119@upc.edu,2,CHEM
Sean Bond,9500022457,"6852 Audrey Forges, North Kevin, NJ 22080",male,sb882,sb882@upc.edu,2,ENST
Matthew Gardner,9350098112,"Unit 5218 Box 9206, DPO AP 11371",male,mg291,mg291@upc.edu,4,HIST
Karen Hudson,9433856381,"210 Brandi Flat, North Robert, FL 76703",female,kh411,kh411@upc.edu,2,HIST
Catherine Young,9253231181,"346 Kidd Run Apt. 602, Calebland, LA 80491",female,cy144,cy144@upc.edu,2,CHEM
Brandon Allen,9640634484,"915 Ronald Center Apt. 698, Williamsfurt, MD 75660",male,ba679,ba679@upc.edu,3,ENGL
Mackenzie Perkins,9027519815,"4354 Albert Parkway, Johnsonshire, AR 15613",female,mp296,mp296@upc.edu,4,WRIT
Richard Hall,9926089169,"059 Torres Mews, New Jackietown, KY 74385",male,rh437,rh437@upc.edu,4,ENGL
Michael Blackburn,9591970284,"673 Jones Well Suite 552, West Garyburgh, AS 33392",male,mb593,mb593@upc.edu,4,GERM
Lisa Ruiz,9849422068,"230 Stewart Divide Apt. 145, Jacobtown, AL 57045",female,lr746,lr746@upc.edu,3,PHIL
Katherine Rodgers,9989328903,"1569 Debbie Lodge Apt. 613, New Jennifer, CO 54406",female,kr322,kr322@upc.edu,4,MATH
Robert Taylor,9285717124,"Unit 4105 Box 3787, DPO AA 25656",male,rt113,rt113@upc.edu,3,SOAN
Beth Harris,9182420035,"4903 Stacy Ranch, East Randy, NC 85852",female,bh289,bh289@upc.edu,4,SOAN
